,opening time,closing time,drift rate,result,trade duration (min)
1,2021-01-03 04:05:00,2021-01-03 04:20:00,52.20153254455275,loss,15.0
441,2021-07-16 07:35:00,2021-07-16 08:00:00,55.90169943749474,loss,25.0
438,2021-07-15 01:05:00,2021-07-15 01:25:00,53.85164807134504,loss,20.0
432,2021-07-12 07:30:00,2021-07-12 07:50:00,53.85164807134504,loss,20.0
427,2021-07-08 03:25:00,2021-07-08 03:35:00,50.99019513592785,loss,10.0
425,2021-07-07 09:35:00,2021-07-07 10:10:00,61.032778078668514,loss,35.0
423,2021-07-06 19:00:00,2021-07-06 19:45:00,67.26812023536856,loss,45.0
420,2021-07-05 08:35:00,2021-07-05 09:05:00,58.309518948453004,loss,30.0
414,2021-07-03 10:50:00,2021-07-03 11:25:00,61.032778078668514,loss,35.0
413,2021-07-02 12:15:00,2021-07-02 12:35:00,53.85164807134504,loss,20.0
412,2021-07-02 06:40:00,2021-07-02 06:50:00,50.99019513592785,loss,10.0
411,2021-07-01 22:30:00,2021-07-01 23:00:00,58.309518948453004,loss,30.0
408,2021-06-30 12:00:00,2021-06-30 12:15:00,52.20153254455275,loss,15.0
406,2021-06-29 19:15:00,2021-06-29 20:55:00,111.80339887498948,loss,100.0
405,2021-06-29 16:00:00,2021-06-29 16:10:00,50.99019513592785,loss,10.0
403,2021-06-29 04:55:00,2021-06-29 05:15:00,53.85164807134504,loss,20.0
402,2021-06-28 16:00:00,2021-06-28 16:05:00,50.24937810560445,loss,5.0
401,2021-06-28 02:30:00,2021-06-28 02:55:00,55.90169943749474,loss,25.0
397,2021-06-26 11:25:00,2021-06-26 11:45:00,53.85164807134504,loss,20.0
395,2021-06-25 20:05:00,2021-06-25 20:10:00,50.24937810560445,loss,5.0
783,2021-12-31 12:15:00,2021-12-31 16:55:00,284.42925306655786,loss,280.0
391,2021-06-25 00:10:00,2021-06-25 00:20:00,50.99019513592785,loss,10.0
390,2021-06-24 17:25:00,2021-06-24 17:30:00,50.24937810560445,loss,5.0
388,2021-06-24 05:45:00,2021-06-24 05:55:00,50.99019513592785,loss,10.0
385,2021-06-23 09:30:00,2021-06-23 09:40:00,50.99019513592785,loss,10.0
384,2021-06-23 02:45:00,2021-06-23 03:00:00,52.20153254455275,loss,15.0
383,2021-06-23 00:00:00,2021-06-23 00:05:00,50.24937810560445,loss,5.0
382,2021-06-22 00:05:00,2021-06-22 00:10:00,50.24937810560445,loss,5.0
444,2021-07-19 05:25:00,2021-07-19 05:50:00,55.90169943749474,loss,25.0
381,2021-06-21 11:00:00,2021-06-21 11:05:00,50.24937810560445,loss,5.0
448,2021-07-20 17:00:00,2021-07-20 18:15:00,90.13878188659973,loss,75.0
452,2021-07-23 00:05:00,2021-07-23 00:15:00,50.99019513592785,loss,10.0
509,2021-08-14 01:05:00,2021-08-14 02:45:00,111.80339887498948,loss,100.0
507,2021-08-13 12:40:00,2021-08-13 14:35:00,125.39936203984452,loss,115.0
506,2021-08-13 08:50:00,2021-08-13 09:00:00,50.99019513592785,loss,10.0
505,2021-08-12 22:40:00,2021-08-12 23:15:00,61.032778078668514,loss,35.0
500,2021-08-10 19:50:00,2021-08-10 20:05:00,52.20153254455275,loss,15.0
498,2021-08-09 14:10:00,2021-08-09 14:15:00,50.24937810560445,loss,5.0
497,2021-08-09 00:25:00,2021-08-09 00:30:00,50.24937810560445,loss,5.0
496,2021-08-08 18:05:00,2021-08-08 18:15:00,50.99019513592785,loss,10.0
495,2021-08-08 00:15:00,2021-08-08 00:30:00,52.20153254455275,loss,15.0
494,2021-08-07 12:25:00,2021-08-07 12:35:00,50.99019513592785,loss,10.0
491,2021-08-06 18:05:00,2021-08-06 18:15:00,50.99019513592785,loss,10.0
488,2021-08-05 22:10:00,2021-08-05 22:25:00,52.20153254455275,loss,15.0
486,2021-08-05 10:35:00,2021-08-05 11:10:00,61.032778078668514,loss,35.0
485,2021-08-04 22:05:00,2021-08-04 22:40:00,61.032778078668514,loss,35.0
483,2021-08-04 04:10:00,2021-08-04 04:50:00,64.03124237432849,loss,40.0
480,2021-08-03 02:00:00,2021-08-03 02:10:00,50.99019513592785,loss,10.0
479,2021-08-02 16:05:00,2021-08-02 16:20:00,52.20153254455275,loss,15.0
478,2021-08-02 11:10:00,2021-08-02 11:35:00,55.90169943749474,loss,25.0
474,2021-07-31 23:20:00,2021-07-31 23:45:00,55.90169943749474,loss,25.0
469,2021-07-28 14:15:00,2021-07-28 14:35:00,53.85164807134504,loss,20.0
467,2021-07-28 05:25:00,2021-07-28 05:40:00,52.20153254455275,loss,15.0
465,2021-07-27 20:05:00,2021-07-27 20:15:00,50.99019513592785,loss,10.0
464,2021-07-27 12:50:00,2021-07-27 13:20:00,58.309518948453004,loss,30.0
463,2021-07-27 09:45:00,2021-07-27 10:05:00,53.85164807134504,loss,20.0
462,2021-07-27 00:15:00,2021-07-27 00:20:00,50.24937810560445,loss,5.0
460,2021-07-26 07:50:00,2021-07-26 08:05:00,52.20153254455275,loss,15.0
454,2021-07-24 02:15:00,2021-07-24 03:15:00,78.10249675906654,loss,60.0
451,2021-07-22 08:15:00,2021-07-22 09:35:00,94.33981132056604,loss,80.0
374,2021-06-16 03:30:00,2021-06-16 03:50:00,53.85164807134504,loss,20.0
373,2021-06-15 04:55:00,2021-06-15 05:15:00,53.85164807134504,loss,20.0
372,2021-06-14 14:20:00,2021-06-14 14:40:00,53.85164807134504,loss,20.0
307,2021-05-13 10:25:00,2021-05-13 10:30:00,50.24937810560445,loss,5.0
305,2021-05-12 06:55:00,2021-05-12 07:00:00,50.24937810560445,loss,5.0
304,2021-05-11 22:30:00,2021-05-11 23:20:00,70.71067811865476,loss,50.0
302,2021-05-11 07:10:00,2021-05-11 08:05:00,74.33034373659252,loss,55.0
296,2021-05-09 10:15:00,2021-05-09 10:50:00,61.032778078668514,loss,35.0
295,2021-05-08 19:15:00,2021-05-08 19:30:00,52.20153254455275,loss,15.0
292,2021-05-07 02:40:00,2021-05-07 02:50:00,50.99019513592785,loss,10.0
291,2021-05-06 20:35:00,2021-05-06 20:40:00,50.24937810560445,loss,5.0
290,2021-05-06 12:00:00,2021-05-06 12:15:00,52.20153254455275,loss,15.0
288,2021-05-06 02:30:00,2021-05-06 02:50:00,53.85164807134504,loss,20.0
287,2021-05-05 20:15:00,2021-05-05 20:20:00,50.24937810560445,loss,5.0
286,2021-05-05 14:00:00,2021-05-05 14:05:00,50.24937810560445,loss,5.0
285,2021-05-05 07:05:00,2021-05-05 07:20:00,52.20153254455275,loss,15.0
280,2021-05-02 16:05:00,2021-05-02 16:15:00,50.99019513592785,loss,10.0
279,2021-05-02 11:45:00,2021-05-02 12:00:00,52.20153254455275,loss,15.0
277,2021-05-01 06:55:00,2021-05-01 07:10:00,52.20153254455275,loss,15.0
274,2021-04-30 11:25:00,2021-04-30 11:45:00,53.85164807134504,loss,20.0
273,2021-04-30 00:20:00,2021-04-30 00:30:00,50.99019513592785,loss,10.0
271,2021-04-29 05:40:00,2021-04-29 05:55:00,52.20153254455275,loss,15.0
270,2021-04-28 16:55:00,2021-04-28 17:40:00,67.26812023536856,loss,45.0
269,2021-04-28 09:20:00,2021-04-28 09:50:00,58.309518948453004,loss,30.0
266,2021-04-27 00:05:00,2021-04-27 00:15:00,50.99019513592785,loss,10.0
263,2021-04-25 01:55:00,2021-04-25 03:20:00,98.6154146165801,loss,85.0
262,2021-04-24 18:45:00,2021-04-24 18:50:00,50.24937810560445,loss,5.0
260,2021-04-24 04:05:00,2021-04-24 04:15:00,50.99019513592785,loss,10.0
257,2021-04-23 09:40:00,2021-04-23 09:45:00,50.24937810560445,loss,5.0
256,2021-04-23 02:45:00,2021-04-23 02:50:00,50.24937810560445,loss,5.0
308,2021-05-13 16:00:00,2021-05-13 16:05:00,50.24937810560445,loss,5.0
312,2021-05-16 00:35:00,2021-05-16 00:45:00,50.99019513592785,loss,10.0
314,2021-05-17 05:20:00,2021-05-17 05:25:00,50.24937810560445,loss,5.0
319,2021-05-20 03:35:00,2021-05-20 03:40:00,50.24937810560445,loss,5.0
371,2021-06-14 07:20:00,2021-06-14 08:05:00,67.26812023536856,loss,45.0
370,2021-06-13 22:05:00,2021-06-13 22:15:00,50.99019513592785,loss,10.0
368,2021-06-13 04:00:00,2021-06-13 04:15:00,52.20153254455275,loss,15.0
366,2021-06-11 13:35:00,2021-06-11 14:10:00,61.032778078668514,loss,35.0
365,2021-06-10 08:00:00,2021-06-10 08:05:00,50.24937810560445,loss,5.0
362,2021-06-09 04:20:00,2021-06-09 04:35:00,52.20153254455275,loss,15.0
357,2021-06-05 18:05:00,2021-06-05 18:10:00,50.24937810560445,loss,5.0
353,2021-06-02 08:20:00,2021-06-02 08:25:00,50.24937810560445,loss,5.0
351,2021-06-01 04:40:00,2021-06-01 05:00:00,53.85164807134504,loss,20.0
348,2021-05-31 05:05:00,2021-05-31 05:20:00,52.20153254455275,loss,15.0
346,2021-05-29 15:35:00,2021-05-29 15:40:00,50.24937810560445,loss,5.0
345,2021-05-29 12:20:00,2021-05-29 12:25:00,50.24937810560445,loss,5.0
344,2021-05-29 03:05:00,2021-05-29 03:20:00,52.20153254455275,loss,15.0
511,2021-08-14 12:55:00,2021-08-14 13:40:00,67.26812023536856,loss,45.0
342,2021-05-28 18:05:00,2021-05-28 18:10:00,50.24937810560445,loss,5.0
338,2021-05-27 22:15:00,2021-05-27 22:30:00,52.20153254455275,loss,15.0
337,2021-05-27 14:55:00,2021-05-27 15:05:00,50.99019513592785,loss,10.0
335,2021-05-26 09:40:00,2021-05-26 09:45:00,50.24937810560445,loss,5.0
334,2021-05-26 05:10:00,2021-05-26 05:20:00,50.99019513592785,loss,10.0
333,2021-05-25 04:10:00,2021-05-25 04:20:00,50.99019513592785,loss,10.0
332,2021-05-24 19:55:00,2021-05-24 20:00:00,50.24937810560445,loss,5.0
330,2021-05-24 09:45:00,2021-05-24 09:50:00,50.24937810560445,loss,5.0
329,2021-05-24 06:15:00,2021-05-24 06:20:00,50.24937810560445,loss,5.0
328,2021-05-23 20:20:00,2021-05-23 20:25:00,50.24937810560445,loss,5.0
325,2021-05-23 06:40:00,2021-05-23 06:45:00,50.24937810560445,loss,5.0
324,2021-05-22 01:15:00,2021-05-22 01:20:00,50.24937810560445,loss,5.0
321,2021-05-20 13:20:00,2021-05-20 13:25:00,50.24937810560445,loss,5.0
320,2021-05-20 11:00:00,2021-05-20 11:05:00,50.24937810560445,loss,5.0
339,2021-05-28 03:25:00,2021-05-28 03:35:00,50.99019513592785,loss,10.0
255,2021-04-22 22:55:00,2021-04-22 23:00:00,50.24937810560445,loss,5.0
513,2021-08-15 22:50:00,2021-08-15 23:20:00,58.309518948453004,loss,30.0
516,2021-08-17 07:00:00,2021-08-17 07:20:00,53.85164807134504,loss,20.0
708,2021-11-24 08:15:00,2021-11-24 08:30:00,52.20153254455275,loss,15.0
705,2021-11-23 00:10:00,2021-11-23 00:25:00,52.20153254455275,loss,15.0
697,2021-11-18 08:50:00,2021-11-18 09:05:00,52.20153254455275,loss,15.0
696,2021-11-17 20:05:00,2021-11-17 20:20:00,52.20153254455275,loss,15.0
694,2021-11-17 00:25:00,2021-11-17 00:35:00,50.99019513592785,loss,10.0
692,2021-11-16 07:40:00,2021-11-16 07:55:00,52.20153254455275,loss,15.0
690,2021-11-15 20:40:00,2021-11-15 20:55:00,52.20153254455275,loss,15.0
689,2021-11-15 12:45:00,2021-11-15 13:25:00,64.03124237432849,loss,40.0
687,2021-11-14 19:05:00,2021-11-14 20:05:00,78.10249675906654,loss,60.0
686,2021-11-14 04:40:00,2021-11-14 05:25:00,67.26812023536856,loss,45.0
684,2021-11-13 12:25:00,2021-11-13 14:05:00,111.80339887498948,loss,100.0
683,2021-11-13 05:55:00,2021-11-13 06:35:00,64.03124237432849,loss,40.0
680,2021-11-12 08:25:00,2021-11-12 08:40:00,52.20153254455275,loss,15.0
677,2021-11-11 06:20:00,2021-11-11 06:35:00,52.20153254455275,loss,15.0
676,2021-11-10 07:55:00,2021-11-10 08:20:00,55.90169943749474,loss,25.0
675,2021-11-09 06:20:00,2021-11-09 07:55:00,107.35455276791944,loss,95.0
674,2021-11-09 02:20:00,2021-11-09 02:40:00,53.85164807134504,loss,20.0
673,2021-11-08 11:00:00,2021-11-08 11:50:00,70.71067811865476,loss,50.0
667,2021-11-05 20:05:00,2021-11-05 21:15:00,86.02325267042627,loss,70.0
666,2021-11-05 00:45:00,2021-11-05 01:25:00,64.03124237432849,loss,40.0
664,2021-11-03 21:40:00,2021-11-03 22:25:00,67.26812023536856,loss,45.0
662,2021-11-02 10:20:00,2021-11-02 10:40:00,53.85164807134504,loss,20.0
660,2021-11-01 06:05:00,2021-11-01 06:35:00,58.309518948453004,loss,30.0
659,2021-10-31 13:50:00,2021-10-31 14:05:00,52.20153254455275,loss,15.0
657,2021-10-31 02:30:00,2021-10-31 02:40:00,50.99019513592785,loss,10.0
655,2021-10-30 07:15:00,2021-10-30 07:35:00,53.85164807134504,loss,20.0
652,2021-10-28 01:00:00,2021-10-28 01:10:00,50.99019513592785,loss,10.0
709,2021-11-25 03:25:00,2021-11-25 04:25:00,78.10249675906654,loss,60.0
651,2021-10-27 14:05:00,2021-10-27 14:40:00,61.032778078668514,loss,35.0
711,2021-11-25 17:45:00,2021-11-25 19:25:00,111.80339887498948,loss,100.0
715,2021-11-27 18:45:00,2021-11-27 20:40:00,125.39936203984452,loss,115.0
782,2021-12-30 15:20:00,2021-12-30 15:35:00,52.20153254455275,loss,15.0
781,2021-12-30 13:45:00,2021-12-30 14:20:00,61.032778078668514,loss,35.0
777,2021-12-28 15:20:00,2021-12-28 15:35:00,52.20153254455275,loss,15.0
774,2021-12-27 07:50:00,2021-12-27 10:50:00,186.81541692269406,loss,180.0
772,2021-12-26 13:55:00,2021-12-26 15:20:00,98.6154146165801,loss,85.0
767,2021-12-23 21:50:00,2021-12-23 23:35:00,116.29703349613007,loss,105.0
763,2021-12-21 07:30:00,2021-12-21 07:45:00,52.20153254455275,loss,15.0
760,2021-12-20 04:25:00,2021-12-20 04:50:00,55.90169943749474,loss,25.0
758,2021-12-18 00:10:00,2021-12-18 00:20:00,50.99019513592785,loss,10.0
757,2021-12-17 12:10:00,2021-12-17 12:20:00,50.99019513592785,loss,10.0
755,2021-12-17 03:15:00,2021-12-17 04:10:00,74.33034373659252,loss,55.0
753,2021-12-16 07:25:00,2021-12-16 07:55:00,58.309518948453004,loss,30.0
752,2021-12-15 18:05:00,2021-12-15 18:25:00,53.85164807134504,loss,20.0
751,2021-12-15 09:55:00,2021-12-15 10:20:00,55.90169943749474,loss,25.0
750,2021-12-15 04:25:00,2021-12-15 05:15:00,70.71067811865476,loss,50.0
748,2021-12-13 15:35:00,2021-12-13 15:40:00,50.24937810560445,loss,5.0
744,2021-12-12 04:20:00,2021-12-12 04:50:00,58.309518948453004,loss,30.0
743,2021-12-11 18:40:00,2021-12-11 19:40:00,78.10249675906654,loss,60.0
737,2021-12-09 11:35:00,2021-12-09 11:50:00,52.20153254455275,loss,15.0
734,2021-12-07 11:20:00,2021-12-07 12:10:00,70.71067811865476,loss,50.0
733,2021-12-07 00:15:00,2021-12-07 00:20:00,50.24937810560445,loss,5.0
731,2021-12-06 08:35:00,2021-12-06 08:45:00,50.99019513592785,loss,10.0
727,2021-12-04 13:20:00,2021-12-04 13:30:00,50.99019513592785,loss,10.0
726,2021-12-04 04:45:00,2021-12-04 04:50:00,50.24937810560445,loss,5.0
723,2021-12-02 12:10:00,2021-12-02 12:30:00,53.85164807134504,loss,20.0
721,2021-12-01 01:55:00,2021-12-01 02:50:00,74.33034373659252,loss,55.0
716,2021-11-28 04:10:00,2021-11-28 05:15:00,82.00609733428362,loss,65.0
714,2021-11-26 23:45:00,2021-11-26 23:50:00,50.24937810560445,loss,5.0
649,2021-10-27 02:35:00,2021-10-27 03:20:00,67.26812023536856,loss,45.0
648,2021-10-26 15:10:00,2021-10-26 15:20:00,50.99019513592785,loss,10.0
647,2021-10-26 07:05:00,2021-10-26 08:05:00,78.10249675906654,loss,60.0
583,2021-09-19 12:55:00,2021-09-19 14:10:00,90.13878188659973,loss,75.0
582,2021-09-19 03:20:00,2021-09-19 04:20:00,78.10249675906654,loss,60.0
578,2021-09-15 03:50:00,2021-09-15 05:00:00,86.02325267042627,loss,70.0
572,2021-09-11 14:00:00,2021-09-11 16:10:00,139.2838827718412,loss,130.0
568,2021-09-09 01:40:00,2021-09-09 02:00:00,53.85164807134504,loss,20.0
567,2021-09-08 22:35:00,2021-09-08 22:50:00,52.20153254455275,loss,15.0
564,2021-09-07 00:00:00,2021-09-07 00:25:00,55.90169943749474,loss,25.0
559,2021-09-05 06:10:00,2021-09-05 06:50:00,64.03124237432849,loss,40.0
555,2021-09-04 04:20:00,2021-09-04 05:15:00,74.33034373659252,loss,55.0
554,2021-09-03 14:25:00,2021-09-03 14:40:00,52.20153254455275,loss,15.0
553,2021-09-02 19:30:00,2021-09-02 20:10:00,64.03124237432849,loss,40.0
552,2021-09-02 15:30:00,2021-09-02 16:05:00,61.032778078668514,loss,35.0
546,2021-08-31 00:40:00,2021-08-31 00:55:00,52.20153254455275,loss,15.0
544,2021-08-29 03:40:00,2021-08-29 03:55:00,52.20153254455275,loss,15.0
542,2021-08-28 08:15:00,2021-08-28 11:00:00,172.40939649566667,loss,165.0
541,2021-08-27 23:40:00,2021-08-28 00:20:00,64.03124237432849,loss,40.0
539,2021-08-27 03:55:00,2021-08-27 04:05:00,50.99019513592785,loss,10.0
535,2021-08-26 00:50:00,2021-08-26 01:15:00,55.90169943749474,loss,25.0
531,2021-08-23 12:25:00,2021-08-23 13:15:00,70.71067811865476,loss,50.0
527,2021-08-21 06:05:00,2021-08-21 07:25:00,94.33981132056604,loss,80.0
526,2021-08-20 23:45:00,2021-08-20 23:50:00,50.24937810560445,loss,5.0
524,2021-08-20 05:35:00,2021-08-20 07:40:00,134.6291201783626,loss,125.0
523,2021-08-19 20:05:00,2021-08-19 22:20:00,143.96180048887967,loss,135.0
522,2021-08-19 13:30:00,2021-08-19 13:35:00,50.24937810560445,loss,5.0
521,2021-08-19 07:30:00,2021-08-19 08:00:00,58.309518948453004,loss,30.0
520,2021-08-18 12:35:00,2021-08-18 12:55:00,53.85164807134504,loss,20.0
519,2021-08-18 06:00:00,2021-08-18 06:25:00,55.90169943749474,loss,25.0
585,2021-09-20 06:50:00,2021-09-20 07:05:00,52.20153254455275,loss,15.0
586,2021-09-20 17:35:00,2021-09-20 17:40:00,50.24937810560445,loss,5.0
588,2021-09-21 19:15:00,2021-09-21 19:20:00,50.24937810560445,loss,5.0
589,2021-09-21 23:20:00,2021-09-21 23:30:00,50.99019513592785,loss,10.0
644,2021-10-24 15:25:00,2021-10-24 15:35:00,50.99019513592785,loss,10.0
643,2021-10-24 09:50:00,2021-10-24 10:35:00,67.26812023536856,loss,45.0
642,2021-10-23 07:20:00,2021-10-23 08:20:00,78.10249675906654,loss,60.0
640,2021-10-21 17:00:00,2021-10-21 17:05:00,50.24937810560445,loss,5.0
638,2021-10-20 10:35:00,2021-10-20 11:05:00,58.309518948453004,loss,30.0
637,2021-10-19 18:00:00,2021-10-19 18:10:00,50.99019513592785,loss,10.0
636,2021-10-19 05:50:00,2021-10-19 06:20:00,58.309518948453004,loss,30.0
634,2021-10-18 03:20:00,2021-10-18 03:45:00,55.90169943749474,loss,25.0
633,2021-10-17 23:30:00,2021-10-17 23:45:00,52.20153254455275,loss,15.0
632,2021-10-17 10:35:00,2021-10-17 10:40:00,50.24937810560445,loss,5.0
631,2021-10-17 00:30:00,2021-10-17 00:50:00,53.85164807134504,loss,20.0
630,2021-10-16 06:10:00,2021-10-16 06:55:00,67.26812023536856,loss,45.0
626,2021-10-11 15:05:00,2021-10-11 15:20:00,52.20153254455275,loss,15.0
515,2021-08-16 23:20:00,2021-08-16 23:35:00,52.20153254455275,loss,15.0
622,2021-10-10 14:50:00,2021-10-10 15:45:00,74.33034373659252,loss,55.0
620,2021-10-07 19:10:00,2021-10-07 19:20:00,50.99019513592785,loss,10.0
618,2021-10-07 02:25:00,2021-10-07 02:55:00,58.309518948453004,loss,30.0
615,2021-10-06 04:05:00,2021-10-06 04:25:00,53.85164807134504,loss,20.0
611,2021-10-05 03:00:00,2021-10-05 04:55:00,125.39936203984452,loss,115.0
608,2021-10-03 08:10:00,2021-10-03 09:05:00,74.33034373659252,loss,55.0
606,2021-10-02 09:25:00,2021-10-02 10:35:00,86.02325267042627,loss,70.0
602,2021-09-29 22:15:00,2021-09-29 22:45:00,58.309518948453004,loss,30.0
601,2021-09-29 12:10:00,2021-09-29 12:30:00,53.85164807134504,loss,20.0
599,2021-09-28 10:10:00,2021-09-28 10:25:00,52.20153254455275,loss,15.0
593,2021-09-23 22:55:00,2021-09-23 23:05:00,50.99019513592785,loss,10.0
592,2021-09-23 04:40:00,2021-09-23 04:50:00,50.99019513592785,loss,10.0
591,2021-09-22 23:50:00,2021-09-23 00:10:00,53.85164807134504,loss,20.0
590,2021-09-22 09:35:00,2021-09-22 10:30:00,74.33034373659252,loss,55.0
621,2021-10-08 03:10:00,2021-10-08 05:50:00,167.6305461424021,loss,160.0
254,2021-04-22 00:00:00,2021-04-22 00:05:00,50.24937810560445,loss,5.0
784,2021-12-31 23:00:00,2021-12-31 23:35:00,61.032778078668514,loss,35.0
51,2021-01-19 09:45:00,2021-01-19 09:55:00,50.99019513592785,loss,10.0
106,2021-02-12 22:55:00,2021-02-12 23:10:00,52.20153254455275,loss,15.0
52,2021-01-19 14:50:00,2021-01-19 15:10:00,53.85164807134504,loss,20.0
172,2021-03-10 01:20:00,2021-03-10 01:30:00,50.99019513592785,loss,10.0
171,2021-03-09 21:30:00,2021-03-09 21:50:00,53.85164807134504,loss,20.0
170,2021-03-09 14:00:00,2021-03-09 14:05:00,50.24937810560445,loss,5.0
55,2021-01-21 09:30:00,2021-01-21 09:35:00,50.24937810560445,loss,5.0
167,2021-03-08 18:20:00,2021-03-08 18:40:00,53.85164807134504,loss,20.0
166,2021-03-08 11:25:00,2021-03-08 11:35:00,50.99019513592785,loss,10.0
57,2021-01-21 20:45:00,2021-01-21 20:55:00,50.99019513592785,loss,10.0
58,2021-01-22 04:45:00,2021-01-22 04:50:00,50.24937810560445,loss,5.0
59,2021-01-22 16:30:00,2021-01-22 16:35:00,50.24937810560445,loss,5.0
60,2021-01-22 20:00:00,2021-01-22 20:05:00,50.24937810560445,loss,5.0
